QUOTE_DATE,STRIKE,TERM,PARAM_A,PARAM_B,PARAM_C,C_IV,C_DELTA,C_VEGA,∆Vt,∆St,δMV,E_∆σimp,Hedging_Gain
2022-07-12,3845.0,1M,-314.015936008313,213.1099392997311,-15.856205865676536,0.23194,0.4852,4.19527,0.0,0.0,0.0,0.23194,-0.0
2022-07-13,3845.0,1M,-90.7080385276506,96.82147280867686,-14.10335768035196,0.24948,0.45198,5.24224,0.0,0.0,0.0,0.24948,-0.0
2022-07-14,3845.0,1M,-100.68808444772677,126.70937518556248,-17.46259275559308,0.22267,0.46012,5.20526,-117.2,0.0,0.0,0.22267,610.056472
2022-07-18,3845.0,1M,-55.56058827049468,122.7699078691132,-19.34884036864465,0.21993,0.49448,3.72592,-3.0600000000000023,0.0,0.0,0.21993,11.401315200000008
2022-07-18,3845.0,1M,-55.27408462784981,127.4458890021812,-19.5921571773038,0.22523,0.49969,4.05516,16.97,0.0,0.0,0.22523,-68.8160652
2022-07-18,3845.0,1M,-64.86905643957267,134.31089958120333,-19.822765236279256,0.22937,0.49233,3.45894,-4.5,0.0,0.0,0.22937,15.56523
2022-07-18,3845.0,1M,-39.84907832951002,105.9699943875278,-18.09569251908873,0.22712,0.48869,3.26907,-77.6,0.0,0.0,0.22712,253.679832
2022-07-18,3845.0,1M,-27.897935412755217,53.824343198263406,-11.817869508714782,0.22261,0.51384,5.34318,-0.1999999999999886,0.0,0.0,0.22261,1.068635999999939
2022-07-18,3845.0,1M,70.16803293771893,24.032276588097083,-14.280258084891363,0.22505,0.51107,5.03707,-112.47,0.0,0.0,0.22505,566.5192629
2022-07-05,3825.0,1M,947.2321611871396,-177.67181996357007,-40.68678634775192,0.24462,0.53161,4.95356,0.0,0.0,0.0,0.24462,-0.0
2022-07-05,3825.0,1M,836.6098214776218,41.60451034556211,-62.51600993270266,0.2443,0.5291,4.19513,0.0,0.0,0.0,0.2443,-0.0
2022-07-05,3825.0,1M,840.6885561523691,27.3555166922448,-60.656052749811714,0.2463,0.53016,4.34259,0.0,0.0,0.0,0.2463,-0.0
2022-07-06,3825.0,1M,647.4075994753173,73.540855574082,-54.60473223863944,0.24639,0.54134,5.3193,12.879999999999995,0.0,0.0,0.24639,-68.51258399999998
2022-07-06,3825.0,1M,638.5521065557342,56.0803821251045,-52.28520527136113,0.25801,0.54163,3.71162,-84.63,0.0,0.0,0.25801,314.11440059999995
2022-07-06,3825.0,1M,751.4840882467716,22.503616374388123,-54.662374218443205,0.26128,0.54021,3.87917,11.28,0.0,0.0,0.26128,-43.75703759999999
2022-07-06,3825.0,1M,791.5441302982639,-57.57544904202813,-47.770309041566456,0.25618,0.54237,3.1572,-156.03,0.0,0.0,0.25618,492.617916
2022-07-06,3825.0,1M,795.6369103062079,-33.533289852440426,-50.81292255058016,0.25748,0.542,3.25659,85.24,0.0,0.0,0.25748,-277.59173159999995
2022-07-06,3825.0,1M,750.243618504546,-6.810213582736368,-51.4213617974075,0.24648,0.54211,3.53627,24.269999999999996,0.0,0.0,0.24648,-85.82527289999999
2022-07-06,3825.0,1M,698.6388997860595,14.264318427795626,-50.812724240565,0.256,0.54104,4.41332,17.849999999999994,0.0,0.0,0.256,-78.77776199999997
2022-07-06,3825.0,1M,616.6908039482437,41.2246226548947,-49.13660866866629,0.25289,0.54114,4.88832,0.0,0.0,0.0,0.25289,-0.0
2022-07-06,3825.0,1M,496.2314315531242,118.85995714154993,-51.837012124560054,0.25197,0.54127,4.11671,0.0,0.0,0.0,0.25197,-0.0
2022-07-06,3825.0,1M,489.9757190815641,127.74004054990776,-51.998270740876215,0.25301,0.54094,4.26754,110.85,0.0,0.0,0.25301,-473.056809
2022-07-12,3825.0,1M,125.20164905907068,307.7317608367846,-52.84802738785053,0.24159,0.51429,3.79895,110.85,0.0,0.0,0.24159,-421.11360749999994
2022-07-12,3825.0,1M,-90.40845825629016,420.7462076636175,-54.21317725954947,0.24458,0.51666,3.96108,52.08999999999999,0.0,0.0,0.24458,-206.33265719999994
2022-07-12,3825.0,1M,-39.516240450516136,362.6522336042091,-50.1610309505698,0.24789,0.50864,3.16108,-99.75,0.0,0.0,0.24789,315.31773
2022-07-12,3825.0,1M,-319.0355090062025,488.1501283280424,-49.59666855208452,0.25449,0.51073,3.35602,-3.180000000000007,0.0,0.0,0.25449,10.672143600000023
2022-07-12,3825.0,1M,-390.25444497799697,467.2406359046442,-42.05464397768743,0.24195,0.51324,3.62761,0.0,0.0,0.0,0.24195,-0.0
2022-07-12,3825.0,1M,-501.0270411363053,502.8175830323548,-39.812084308671395,0.23304,0.52178,4.95267,-2.8700000000000045,0.0,0.0,0.23304,14.214162900000025
2022-07-12,3825.0,1M,-683.1130137361488,555.6208518133042,-35.70010849240891,0.23811,0.5253,5.37782,5.650000000000006,0.0,0.0,0.23811,-30.38468300000003
2022-07-12,3825.0,1M,-697.7044324192368,572.7293362709851,-36.636027583139104,0.23574,0.51768,4.194,0.0,0.0,0.0,0.23574,-0.0
2022-07-12,3825.0,1M,-655.352643826711,565.7336858892528,-38.069038439012,0.23909,0.52021,4.48505,-25.47,0.0,0.0,0.23909,114.2342235
2022-07-12,3825.0,1M,-626.87102556247,544.982039603043,-37.69034641875234,0.23839,0.51951,4.34204,-128.29,0.0,0.0,0.23839,557.0403116
2022-07-13,3825.0,1M,185.96566550437407,163.73585432430664,-36.819141567206245,0.26394,0.45125,3.65033,110.85,0.0,0.0,0.26394,-404.6390805
2022-07-13,3825.0,1M,90.2667889488915,222.14345733492968,-39.168549122238865,0.26432,0.45535,3.82016,-3.469999999999999,0.0,0.0,0.26432,13.255955199999997
2022-07-13,3825.0,1M,211.8323076082647,153.0866316381368,-37.9862831868757,0.25067,0.46904,4.83245,-2.75,0.0,0.0,0.25067,13.289237499999999
2022-07-13,3825.0,1M,269.10410579749384,112.47198970685996,-36.2452073764655,0.2545,0.47696,5.269,-24.519999999999996,0.0,0.0,0.2545,129.19587999999996
2022-07-13,3825.0,1M,-12.204836049652808,125.19842374382117,-20.1851867992668,0.25539,0.45818,4.05739,-157.21,0.0,0.0,0.25539,637.8622819
2022-07-13,3825.0,1M,254.6212612823721,-3.003056898568562,-19.5837371479062,0.25769,0.46084,4.2105,101.67,0.0,0.0,0.25769,-428.081535
2022-07-13,3825.0,1M,225.37375224957816,1.5281935975826144,-18.6551988036222,0.25768,0.46323,4.35603,-8.36999999999999,0.0,0.0,0.25768,36.459971099999954
2022-07-14,3825.0,1M,284.2996650112487,0.2411230217847213,-22.24265381193015,0.2266,0.48711,5.22992,-121.92,0.0,0.0,0.2266,637.6318464
2022-07-14,3825.0,1M,400.65555964821954,-29.02134737695937,-24.783260430465763,0.22766,0.45575,3.58031,110.85,0.0,0.0,0.22766,-396.87736349999994
2022-07-14,3825.0,1M,400.21914264068266,-27.332727407366978,-24.98652613852758,0.2294,0.46114,3.75353,-27.94999999999999,0.0,0.0,0.2294,104.91116349999996
2022-07-14,3825.0,1M,359.8309871356825,-39.09684138866689,-21.00055372672873,0.2263,0.45073,3.3983,-87.25,0.0,0.0,0.2263,296.501675
2022-07-14,3825.0,1M,231.79293497811685,26.76799988389368,-22.513345154980033,0.22249,0.46464,3.99761,-86.75,0.0,0.0,0.22249,346.7926675
2022-07-14,3825.0,1M,178.25639814623378,37.91607023439701,-21.0880804027753,0.21941,0.47861,4.78873,-5.800000000000011,0.0,0.0,0.21941,27.774634000000052
2022-07-14,3825.0,1M,233.03644158717583,4.929835261665348,-19.486176710579404,0.22525,0.46799,4.15331,101.67,0.0,0.0,0.22525,-422.26702769999997
2022-07-14,3825.0,1M,342.7165203444392,-85.01539881392037,-14.361790652928605,0.22567,0.47104,4.30294,-19.319999999999993,0.0,0.0,0.22567,83.13280079999998
2022-07-18,3825.0,1M,568.8250137998328,-206.07919210059885,-12.78719518508848,0.22429,0.53307,3.7137,-121.47,0.0,0.0,0.22429,451.103139
2022-07-18,3825.0,1M,585.6979349948544,-225.52790770911247,-10.483033016741253,0.22902,0.53406,3.8803,101.67,0.0,0.0,0.22902,-394.5101010000001
2022-07-18,3825.0,1M,568.9928702362677,-205.5131354243075,-11.994214115311468,0.22925,0.53434,4.04048,8.719999999999999,0.0,0.0,0.22925,-35.23298559999999
2022-07-18,3825.0,1M,573.3775476461185,-209.62774507107977,-11.798078654913471,0.23175,0.53077,3.16087,-14.980000000000004,0.0,0.0,0.23175,47.34983260000001
2022-07-18,3825.0,1M,592.7176556858468,-215.771983233345,-12.24274479000592,0.23163,0.53129,3.26015,-3.5,0.0,0.0,0.23163,11.410525
2022-07-18,3825.0,1M,581.6717128074755,-206.04981731560497,-12.736414108308567,0.23433,0.53193,3.44928,9.36999999999999,0.0,0.0,0.23433,-32.31975359999996
2022-07-18,3825.0,1M,513.1889913120949,-169.87268345991245,-12.915558143269434,0.22567,0.54098,5.31888,-27.239999999999995,0.0,0.0,0.22567,144.8862912
2022-07-18,3825.0,1M,473.13504493827855,-155.08273012122405,-12.354946246458056,0.22245,0.53542,4.26772,0.0,0.0,0.0,0.22245,-0.0
2022-07-18,3825.0,1M,369.82393142835394,-117.9333161408102,-10.527857124060754,0.22273,0.53652,4.55375,15.719999999999985,0.0,0.0,0.22273,-71.58494999999994
2022-07-13,3835.0,1M,-615.70845768416,562.0793573441628,-34.39935119470467,0.24818,0.45494,4.81783,25.430000000000007,0.0,0.0,0.24818,-122.51741690000003
2022-07-14,3835.0,1M,139.2024255646607,45.58371737127361,-14.448660205672068,0.21823,0.46402,4.77511,-3.8299999999999983,0.0,0.0,0.21823,18.28867129999999
2022-07-14,3835.0,1M,85.00268218736451,65.52360935527103,-13.656143869098717,0.22434,0.47355,5.22083,0.0,0.0,0.0,0.22434,-0.0
2022-07-14,3835.0,1M,43.43976362184844,82.14067064652977,-13.171588665390654,0.22354,0.45461,4.28583,25.69999999999999,0.0,0.0,0.22354,-110.14583099999996
2022-07-18,3835.0,1M,256.038117753729,-30.267702489087192,-12.281990613514507,0.22214,0.5139,3.7245,-83.6,0.0,0.0,0.22214,311.3682
2022-07-18,3835.0,1M,-29.14048569189422,114.7060219963135,-13.250848258413653,0.22787,0.51698,4.05102,32.709999999999994,0.0,0.0,0.22787,-132.50886419999998
2022-07-18,3835.0,1M,58.868562345747215,58.308983504626745,-11.700128852728447,0.22994,0.51057,3.26877,-43.599999999999994,0.0,0.0,0.22994,142.51837199999997
2022-07-18,3835.0,1M,-2.5601843424855857,85.29028732856781,-11.548853316367566,0.23217,0.51211,3.45814,7.819999999999993,0.0,0.0,0.23217,-27.04265479999998
2022-07-18,3835.0,1M,-550.0473805699656,308.19199902803354,-5.95575837710023,0.22395,0.52714,5.33369,153.9,0.0,0.0,0.22395,-820.8548910000001
2022-07-18,3835.0,1M,-350.3091293833205,221.51607522287472,-7.403079433103019,0.22636,0.52499,5.02882,-79.63,0.0,0.0,0.22636,400.44493659999995
2022-07-12,3840.0,1M,-159.1445934201632,92.16407906679328,-5.218791299590945,0.23482,0.50587,5.38813,-211.85,0.0,0.0,0.23482,1141.4753405000001
2022-07-12,3840.0,1M,-58.34375851239229,28.97695636829923,-3.364417135719019,0.24041,0.48837,3.79909,-8.060000000000002,0.0,0.0,0.24041,30.620665400000007
2022-07-12,3840.0,1M,656.6569642487119,-367.6223129841987,3.2906087812998166,0.2412,0.49131,3.96374,0.5300000000000011,0.0,0.0,0.2412,-2.1007822000000047
2022-07-12,3840.0,1M,829.0059435872729,-453.5302507321511,3.686740058903363,0.24464,0.47772,3.15679,0.0,0.0,0.0,0.24464,-0.0
2022-07-12,3840.0,1M,963.529986149425,-538.9391271789166,6.163832546493637,0.251,0.48294,3.35435,-19.06,0.0,0.0,0.251,63.933910999999995
2022-07-12,3840.0,1M,1251.0970714908822,-691.462539394379,7.89910020667381,0.23934,0.48566,3.62786,3.019999999999996,0.0,0.0,0.23934,-10.956137199999985
2022-07-12,3840.0,1M,1238.8081679313643,-691.1057475356603,8.654050298227652,0.23124,0.5008,4.96012,-6.040000000000006,0.0,0.0,0.23124,29.959124800000026
2022-07-12,3840.0,1M,1131.951242392028,-652.8826036077288,10.794428198129893,0.23593,0.4977,4.49053,118.9,0.0,0.0,0.23593,-533.9240169999999
2022-07-12,3840.0,1M,1116.3956076047411,-645.4812054131982,10.851552114597334,0.23295,0.49302,4.19782,0.0,0.0,0.0,0.23295,-0.0
2022-07-12,3840.0,1M,1145.202340298128,-652.4277492011228,10.243406234066766,0.23486,0.49635,4.34711,0.0,0.0,0.0,0.23486,-0.0
2022-07-13,3840.0,1M,122.486466728733,-53.011276091637995,-3.0944150725209165,0.25088,0.4578,5.25071,-186.08,0.0,0.0,0.25088,977.0521168000001
2022-07-14,3840.0,1M,22.3179795113802,-23.182700225953734,-1.0555009712354306,0.21696,0.45543,4.76595,-2.549999999999997,0.0,0.0,0.21696,12.153172499999986
2022-07-14,3840.0,1M,-239.1042250145607,96.02140492955768,-0.4253493777299165,0.22392,0.46638,5.21336,117.2,0.0,0.0,0.22392,-611.0057919999999
2022-07-18,3840.0,1M,-487.2317360242675,229.5742477863681,-1.3591823634461333,0.22089,0.50406,3.72695,112.47,0.0,0.0,0.22089,-419.1700665
2022-07-18,3840.0,1M,-692.0365784363665,337.63884341133814,-2.2315147357678917,0.22538,0.50664,3.89347,77.0,0.0,0.0,0.22538,-299.79719
2022-07-18,3840.0,1M,-641.046539026595,311.5725460090743,-2.218726258345975,0.22605,0.50897,4.05422,-23.609999999999985,0.0,0.0,0.22605,95.72013419999993
2022-07-18,3840.0,1M,-667.0490733963835,329.9152038877418,-3.005801242940227,0.2277,0.4982,3.17109,0.0,0.0,0.0,0.2277,-0.0
2022-07-18,3840.0,1M,-688.470367980668,335.95782191824867,-2.585330907778093,0.2287,0.4994,3.27032,-7.469999999999999,0.0,0.0,0.2287,24.429290399999992
2022-07-18,3840.0,1M,-773.5114307175354,379.795024771115,-2.9722156072607486,0.2308,0.50219,3.46025,21.15000000000001,0.0,0.0,0.2308,-73.18428750000002
2022-07-18,3840.0,1M,-718.3357532529927,358.3532924413061,-3.803799857466148,0.22342,0.52103,5.33972,-23.200000000000017,0.0,0.0,0.22342,123.88150400000008
2022-07-18,3840.0,1M,-1098.7490395247194,514.4188027545822,-0.3966056091833859,0.22571,0.51844,5.03402,117.2,0.0,0.0,0.22571,-589.987144
2022-07-18,3840.0,1M,-1274.228799785033,578.4526519597459,1.5585096656031583,0.21903,0.51011,4.28373,0.0,0.0,0.0,0.21903,-0.0
2022-07-11,3850.0,1M,328.54961828997455,-434.610118283578,42.24772195031834,0.22529,0.53492,4.29599,107.18,0.0,0.0,0.22529,-460.44420820000005
2022-07-11,3850.0,1M,395.2540991048292,-463.2203521848662,41.650486797960944,0.22957,0.53668,4.58391,5.740000000000009,0.0,0.0,0.22957,-26.311643400000044
2022-07-12,3850.0,1M,547.6483995778216,-415.346278241627,26.000333162763543,0.23421,0.49334,5.38809,-131.19000000000003,0.0,0.0,0.23421,706.8635271000002
2022-07-12,3850.0,1M,497.061884038854,-400.1403538388462,26.908535000819963,0.23699,0.4668,3.6175,0.0,0.0,0.0,0.23699,-0.0
2022-07-12,3850.0,1M,477.7100884949891,-391.00774897502134,26.94318455690911,0.2377,0.47113,3.7905,97.19,0.0,0.0,0.2377,-368.398695
2022-07-12,3850.0,1M,443.7720147719982,-385.4113008286373,28.320858782573847,0.23875,0.474,3.95675,99.41,0.0,0.0,0.23875,-393.3405175
2022-07-12,3850.0,1M,516.1405674645097,-406.6773257118382,26.85840886280634,0.24278,0.45677,3.14368,9.340000000000003,0.0,0.0,0.24278,-29.36197120000001
2022-07-12,3850.0,1M,420.06914072382693,-373.777060856411,28.315124992112786,0.24842,0.46381,3.34252,-20.39999999999999,0.0,0.0,0.24842,68.18740799999998
2022-07-12,3850.0,1M,479.39537250963326,-380.755045367164,25.43351693439921,0.22956,0.48686,4.9573,-23.299999999999997,0.0,0.0,0.22956,115.50508999999997
2022-07-12,3850.0,1M,413.993460245839,-314.11484061786376,20.68516213912942,0.23436,0.48225,4.4867,-7.319999999999993,0.0,0.0,0.23436,32.842643999999964
2022-07-12,3850.0,1M,420.4645942790176,-321.88343993079826,21.63954373065689,0.23003,0.47652,4.19069,107.18,0.0,0.0,0.23003,-449.15815419999996
2022-07-12,3850.0,1M,469.5507831082545,-354.40519280826175,23.102115282416214,0.2336,0.48042,4.34135,108.42,0.0,0.0,0.2336,-470.6891670000001
2022-07-14,3850.0,1M,389.9079802250762,-298.87019899087846,20.88986499079672,0.22189,0.45269,5.19499,109.27,0.0,0.0,0.22189,-567.6565572999999
2022-07-15,3850.0,1M,212.785094218586,-216.88061132477785,21.176985674349837,0.20763,0.54753,3.97936,26.799999999999997,0.0,0.0,0.20763,-106.64684799999999
2022-07-15,3850.0,1M,455.8510441100312,-338.05105285100694,21.511273263078643,0.21382,0.5468,4.13875,-62.23,0.0,0.0,0.21382,257.5544125
2022-07-15,3850.0,1M,430.71088464908627,-333.79325335944486,22.298259567297137,0.20909,0.5495,3.36923,-24.570000000000007,0.0,0.0,0.20909,82.78198110000002
2022-07-15,3850.0,1M,401.9224955712983,-314.55910473260263,21.92411641393186,0.21134,0.54842,3.5545,25.049999999999997,0.0,0.0,0.21134,-89.04022499999999
2022-07-15,3850.0,1M,299.0871775178601,-249.04465036827764,19.806496374044343,0.21015,0.54824,3.7308,28.639999999999993,0.0,0.0,0.21015,-106.85011199999997
2022-07-15,3850.0,1M,308.07797025656356,-256.9323398729565,20.42405092501515,0.21946,0.54562,5.23055,43.91,0.0,0.0,0.21946,-229.67345049999994
2022-07-15,3850.0,1M,1120.0146867038998,-638.3503298262077,18.730754742205903,0.21505,0.54503,4.29131,-473.36,0.0,0.0,0.21505,2031.3345016000003
2022-07-15,3850.0,1M,1043.0895580021302,-565.1441283093369,13.951252784811944,0.20982,0.54542,4.50856,23.569999999999993,0.0,0.0,0.20982,-106.26675919999997
2022-07-15,3850.0,1M,929.5680685084492,-526.4599955933711,15.811766597390909,0.20837,0.54437,4.7838,38.5,0.0,0.0,0.20837,-184.17630000000003
2022-07-18,3850.0,1M,932.9704965582572,-528.2967610109164,15.908249043005824,0.21857,0.48469,3.72438,3.5700000000000074,0.0,0.0,0.21857,-13.29603660000003
2022-07-18,3850.0,1M,918.3334602381386,-530.7894802016117,16.551848859781995,0.22343,0.48796,3.89254,-77.0,0.0,0.0,0.22343,299.72558
2022-07-18,3850.0,1M,924.3678078991252,-524.2569710123523,15.47241235641822,0.22606,0.47546,3.16458,72.35,0.0,0.0,0.22606,-228.95736299999996
2022-07-18,3850.0,1M,921.6850903007396,-527.3744389013793,15.96392002350306,0.22636,0.47751,3.26504,-19.049999999999997,0.0,0.0,0.22636,62.19901199999999
2022-07-18,3850.0,1M,917.4650162791356,-537.4107865404656,17.408776261045286,0.2282,0.48166,3.45619,-29.30000000000001,0.0,0.0,0.2282,101.26636700000003
2022-07-18,3850.0,1M,895.6346291468591,-514.6816551364234,15.957278437464144,0.22435,0.49092,4.05372,97.02,0.0,0.0,0.22435,-393.29191440000005
2022-07-18,3850.0,1M,866.1599766190483,-502.2689860073753,15.93775183315874,0.22472,0.50449,5.03923,32.34,0.0,0.0,0.22472,-162.9686982
2022-07-18,3850.0,1M,904.0342534626894,-512.7262613229977,15.11323378533418,0.22149,0.50721,5.34605,-4.959999999999994,0.0,0.0,0.22149,26.51640799999997
2022-07-18,3850.0,1M,867.8210673524944,-464.17402680813865,11.062451958825358,0.21758,0.49329,4.28461,99.33,0.0,0.0,0.21758,-425.5903113
2022-07-15,3855.0,1M,266.5841122730604,-9.21229699765913,-19.552482171750736,0.21072,0.53683,4.79468,-9.399999999999991,0.0,0.0,0.21072,45.06999199999996
2022-07-18,3855.0,1M,219.25069768727016,34.90081829065812,-22.182900351396334,0.21727,0.47501,3.71949,-8.200000000000003,0.0,0.0,0.21727,30.499818000000012
2022-07-18,3855.0,1M,248.75944098797723,24.339337158273587,-22.507192082529063,0.2268,0.47198,3.45157,-29.120000000000005,0.0,0.0,0.2268,100.50971840000001
2022-07-18,3855.0,1M,246.16907467733031,28.490870987976137,-22.832296513977447,0.22508,0.46649,3.25892,7.060000000000002,0.0,0.0,0.22508,-23.007975200000008
2022-07-18,3855.0,1M,170.07358409388831,40.55299870755943,-19.954510415267837,0.22349,0.49675,5.0392,-3.989999999999995,0.0,0.0,0.22349,20.106407999999973
2022-07-18,3855.0,1M,145.0668766843063,55.61003060945465,-20.309122612170892,0.22333,0.48164,4.05094,4.670000000000002,0.0,0.0,0.22333,-18.917889800000005
2022-07-18,3855.0,1M,9.55478170224276,90.59435587882784,-16.98683672414887,0.22082,0.50077,5.3465,8.280000000000001,0.0,0.0,0.22082,-44.269020000000005
2022-07-05,3820.0,1M,-307.8058759474144,313.5557768496285,-19.515845899524372,0.23866,0.53749,3.62187,88.53,0.0,0.0,0.23866,-320.6441511
2022-07-05,3820.0,1M,-319.6602899071519,383.5922558319,-28.48317377188282,0.24332,0.5372,3.15596,-3.4399999999999977,0.0,0.0,0.24332,10.856502399999993
2022-07-05,3820.0,1M,-354.42006063781486,395.5140866634942,-27.652651429876087,0.24864,0.53755,4.47895,58.290000000000006,0.0,0.0,0.24864,-261.07799550000004
2022-07-05,3820.0,1M,-372.1623770453509,400.3710426762692,-27.17389228442608,0.24467,0.53766,4.94562,0.0,0.0,0.0,0.24467,-0.0
2022-07-05,3820.0,1M,-146.59268219006628,333.6535591594423,-32.11012926582762,0.24413,0.53766,4.18839,0.0,0.0,0.0,0.24413,-0.0
2022-07-05,3820.0,1M,-109.09219464797836,322.21474658193574,-32.89563518265133,0.24631,0.53798,4.3354,0.0,0.0,0.0,0.24631,-0.0
2022-07-06,3820.0,1M,-201.05479693149297,336.8689622567626,-28.883980848653433,0.24809,0.54739,5.31036,63.95,0.0,0.0,0.24809,-339.597522
2022-07-06,3820.0,1M,-216.07208758774553,344.02764837815937,-28.936039151535834,0.25806,0.54965,3.70307,25.729999999999997,0.0,0.0,0.25806,-95.27999109999999
2022-07-06,3820.0,1M,-127.5473259047492,304.4630965782723,-28.60399679214015,0.2622,0.54885,3.87091,108.05,0.0,0.0,0.2622,-418.2518255
2022-07-06,3820.0,1M,-229.9655124269418,347.87773743188984,-28.250876777846916,0.25657,0.54788,4.40398,7.77000000000001,0.0,0.0,0.25657,-34.218924600000044
2022-07-06,3820.0,1M,-185.06058933927503,341.8158493924985,-30.55802935745129,0.2529,0.54787,4.87904,-97.38,0.0,0.0,0.2529,475.12091519999996
2022-07-06,3820.0,1M,-292.16241897773244,368.042394514105,-28.07456080316364,0.25264,0.5486,4.10731,-91.7,0.0,0.0,0.25264,376.640327
2022-07-06,3820.0,1M,-344.95385825253055,387.20567201413064,-27.4511231814328,0.25533,0.549,4.25826,0.0,0.0,0.0,0.25533,-0.0
2022-07-12,3820.0,1M,-490.8149338341399,479.2419437284508,-30.77754086021452,0.2435,0.52292,3.79462,0.0,0.0,0.0,0.2435,-0.0
2022-07-12,3820.0,1M,-642.1287045455027,531.7319003429187,-28.636024813819343,0.2452,0.5246,3.95739,-1.0899999999999892,0.0,0.0,0.2452,4.313555099999958
2022-07-12,3820.0,1M,-879.7935823008287,639.7591476613476,-28.673487963287155,0.24302,0.52209,3.62391,-30.47,0.0,0.0,0.24302,110.42053769999998
2022-07-12,3820.0,1M,-1056.5512968142418,707.6683346163674,-27.05023695600046,0.24805,0.51928,3.15892,-7.650000000000006,0.0,0.0,0.24805,24.16573800000002
2022-07-12,3820.0,1M,-1324.833477206202,817.2364418745209,-25.339015148740977,0.25528,0.52087,3.35286,-21.09999999999999,0.0,0.0,0.25528,70.74534599999997
2022-07-12,3820.0,1M,-1084.041889708364,715.2553284200079,-26.500353341574595,0.23405,0.52852,4.94675,-14.139999999999986,0.0,0.0,0.23405,69.94704499999993
2022-07-12,3820.0,1M,-1355.2710317695362,779.070694191359,-17.911903706379555,0.2387,0.53065,5.37236,151.1,0.0,0.0,0.2387,-811.7635959999999
2022-07-12,3820.0,1M,-1239.3352632973565,726.4060513473489,-18.626048591236614,0.23507,0.5262,4.18965,-112.63,0.0,0.0,0.23507,471.88027950000003
2022-07-12,3820.0,1M,-1245.765461846778,740.5404719544448,-20.194907347364264,0.23814,0.52696,4.33771,0.0,0.0,0.0,0.23814,-0.0
2022-07-12,3820.0,1M,-1265.1771631021911,747.5022562643803,-19.804763476969576,0.23985,0.52718,4.48023,33.44999999999999,0.0,0.0,0.23985,-149.86369349999995
2022-07-13,3820.0,1M,-1376.22702515587,780.9871105661036,-17.84070294208643,0.26524,0.46034,3.65862,-87.4,0.0,0.0,0.26524,319.7633880000001
2022-07-13,3820.0,1M,-1151.7534567793057,687.7029891314501,-19.05003714977356,0.2653,0.4632,3.82726,-5.549999999999997,0.0,0.0,0.2653,21.241292999999988
2022-07-13,3820.0,1M,-899.9137228238809,617.7390440481706,-25.307692673715756,0.27946,0.45261,3.20213,4.769999999999996,0.0,0.0,0.27946,-15.274160099999989
2022-07-13,3820.0,1M,-587.2896143252591,491.5114196817863,-27.483692770398537,0.26535,0.45585,3.48166,87.25,0.0,0.0,0.26535,-303.77483500000005
2022-07-13,3820.0,1M,-522.1780596739027,446.9197492248855,-25.087729855612785,0.25217,0.4755,4.83754,-3.4399999999999977,0.0,0.0,0.25217,16.641137599999986
2022-07-13,3820.0,1M,-392.66435829630393,323.9480940926111,-16.989577493399448,0.25519,0.48277,5.27296,151.1,0.0,0.0,0.25519,-796.7442560000001
2022-07-13,3820.0,1M,-386.04035279114015,231.91791044752105,-4.722073014741199,0.25606,0.46603,4.06495,0.0,0.0,0.0,0.25606,-0.0
2022-07-13,3820.0,1M,-467.3574937556488,287.8498690116151,-6.845857293837593,0.25896,0.46863,4.21703,-94.6,0.0,0.0,0.25896,398.931038
2022-07-13,3820.0,1M,-325.64682068110443,210.7721893563382,-5.234499498484089,0.2593,0.47056,4.36206,107.05,0.0,0.0,0.2593,-466.95852299999996
2022-07-14,3820.0,1M,-352.215967045334,217.90261221246905,-4.827127017987404,0.2285,0.4665,3.58945,-87.4,0.0,0.0,0.2285,313.71792999999997
2022-07-14,3820.0,1M,-352.4753194386939,220.26284315781237,-5.129919065370844,0.23011,0.46976,3.76167,-14.519999999999996,0.0,0.0,0.23011,54.61944839999998
2022-07-14,3820.0,1M,-358.6778219616297,210.58329128721948,-4.1137882099136345,0.22147,0.47282,4.00372,-78.53,0.0,0.0,0.22147,314.41213160000007
2022-07-14,3820.0,1M,-362.82724489684495,211.53341122892544,-3.987249144247154,0.23848,0.45727,3.11951,-6.150000000000006,0.0,0.0,0.23848,19.184986500000015
2022-07-14,3820.0,1M,-337.4828240492831,237.02066498418176,-8.852879506931448,0.22714,0.46199,3.40786,87.25,0.0,0.0,0.22714,-297.33578499999993
2022-07-14,3820.0,1M,-337.1952172786888,239.2033474419314,-9.203705206810534,0.22096,0.48643,4.7927,-8.569999999999993,0.0,0.0,0.22096,41.073438999999965
2022-07-14,3820.0,1M,-324.5515968466329,218.26254877985184,-6.745295857926469,0.22672,0.49451,5.23125,37.629999999999995,0.0,0.0,0.22672,-196.85193749999996
2022-07-14,3820.0,1M,-151.4259353597917,39.10467539529781,6.026035040515246,0.22537,0.47712,4.15966,-94.6,0.0,0.0,0.22537,393.503836
2022-07-14,3820.0,1M,-206.03869024396005,68.98497338216819,5.370169776409101,0.22677,0.47998,4.30807,13.329999999999998,0.0,0.0,0.22677,-57.42657309999999
2022-07-18,3820.0,1M,-239.2362228720104,103.350721393222,2.2806674111833214,0.22941,0.54234,3.87211,-77.46,0.0,0.0,0.22941,299.9336406
2022-07-18,3820.0,1M,-2.580370072624079,-22.86018003769221,4.952078574598287,0.23018,0.54292,4.03155,27.93,0.0,0.0,0.23018,-112.60119150000001
