QUOTE_DATE,STRIKE,TERM,PARAM_A,PARAM_B,PARAM_C
2023-01-13,4030.0,1M,-9.743229957766037,22.387619899840747,-3.748774935078728
2023-01-13,4030.0,1M,-18.91963012185227,39.14382621349944,-5.065613084040941
2023-01-17,4030.0,1M,-33.58930956249506,36.22330693433733,-4.067329725274027
2023-01-17,4030.0,1M,24.481757473979187,47.51655845159454,-7.99506390854761
2023-01-17,4030.0,1M,73.87293953314546,33.132237778331366,-8.72713246558748
2023-01-17,4030.0,1M,58.852422649685714,34.64312274987032,-8.199483606013356
2023-01-17,4030.0,1M,66.4851469952557,38.192929169641786,-9.039012012538509
2023-01-23,4030.0,1M,33.71137130397883,48.30792433244859,-8.682363844477122
2023-01-23,4030.0,1M,11.743881888520693,54.63241087019018,-8.40753930782536
2023-01-23,4030.0,1M,20.06022758864806,50.00067788985974,-8.284861934581107
2023-01-23,4030.0,1M,27.997099133416864,44.195023068044385,-8.02086691381894
2023-01-23,4030.0,1M,-7.550743838779679,79.66583863913608,-10.185151979184363
2023-01-23,4030.0,1M,-23.8322233618216,83.09595023347471,-9.855516946082501
2023-01-23,4030.0,1M,-24.95936462068389,83.72861584265979,-9.967901753743947
2023-01-23,4030.0,1M,-96.60072032897433,105.17754152155305,-9.467068010318496
2023-01-23,4030.0,1M,-88.84478396895096,110.62984858266282,-10.18055876079167
2023-01-23,4030.0,1M,-96.70209314251696,112.438320746246,-10.057849157695896
2023-01-23,4030.0,1M,-91.16107343444355,119.01806149474949,-10.884541286624572
2023-01-23,4030.0,1M,-86.4026238533132,116.39102094839906,-10.80918176161893
2023-01-23,4030.0,1M,-82.40996067180413,113.31869172981123,-10.70332592271163
2023-01-24,4030.0,1M,-23.410023614581064,98.2422509093481,-11.673856436993592
2023-01-24,4030.0,1M,-83.0923765170304,114.70829638638756,-10.807835282211595
2023-01-24,4030.0,1M,-104.39819112426197,124.21367203929188,-10.82251881443681
2023-01-24,4030.0,1M,-62.33459354707701,120.43964554233989,-11.747282417233178
2023-01-24,4030.0,1M,-64.11275731478197,120.77197904483937,-11.726389708826796
2023-01-24,4030.0,1M,-59.96784358046561,112.11397779947359,-11.117956361869563
2023-01-24,4030.0,1M,-41.33557919430677,97.88188858991546,-10.305104134985802
2023-01-24,4030.0,1M,-60.52595009161094,98.89139416494102,-9.730756238684112
2023-01-24,4030.0,1M,21.233229863383436,64.0702869425829,-9.447123747950075
2023-01-24,4030.0,1M,-141.42374561841285,128.95287073978085,-9.8801617150812
2023-01-24,4030.0,1M,-193.0457594490789,149.39449199471164,-10.122988247771033
2023-01-24,4030.0,1M,-255.57330089532977,170.1480918750451,-10.017400082572752
2023-01-24,4030.0,1M,-226.58742542436218,159.62171483846348,-9.9596829911013
2023-01-24,4030.0,1M,-328.1930503553806,214.8850078013842,-12.453045825432811
2023-01-24,4030.0,1M,-210.55796430685328,150.8596776804995,-9.690905774204051
2023-01-25,4030.0,1M,-153.92868358294183,149.28376142922204,-11.856269025058541
2023-01-25,4030.0,1M,-237.97126069071626,167.63565111929398,-10.261753379133184
2023-01-25,4030.0,1M,-186.7266531154189,151.84213721548602,-10.67165789594196
2023-01-25,4030.0,1M,-174.6885487681171,150.2097969361311,-10.944348414451422
2023-01-25,4030.0,1M,-159.39319417307445,160.24071388581908,-12.469933787952874
2023-01-25,4030.0,1M,-155.40877262556086,157.86126801270075,-12.403465397666976
2023-01-25,4030.0,1M,-158.46933646758794,159.93560758853164,-12.500730316039116
2023-01-25,4030.0,1M,-196.20034191093495,165.4190799272821,-11.734402458325878
2023-01-25,4030.0,1M,-203.58332671449008,168.91162361878,-11.849808663347748
2023-01-25,4030.0,1M,-377.4631413193287,231.32592523482924,-11.914383772038812
2023-01-25,4030.0,1M,-349.7961917201251,220.19674833200702,-11.963845705970197
2023-01-25,4030.0,1M,-254.60256474306811,194.3371176159776,-12.428488527506367
2023-01-25,4030.0,1M,-463.7898879572713,298.7732150738356,-16.262694220296723
2023-01-25,4030.0,1M,-155.89706313162583,149.56482708065818,-11.190942258473449
2023-01-25,4030.0,1M,-158.29977917350413,149.49345711618884,-11.159545867458165
2023-01-30,4030.0,1M,-329.7541142826392,197.01716649863462,-9.45537003970489
2023-01-30,4030.0,1M,-543.4900956167144,266.9899833316816,-9.674913262889799
2023-01-30,4030.0,1M,-230.46298857098083,147.21480206295706,-8.224336751731203
2023-01-30,4030.0,1M,-444.69405072461257,220.48249613807707,-7.837703235198992
2023-01-30,4030.0,1M,-448.20784985363713,221.85536999598364,-7.859279927010452
2023-01-30,4030.0,1M,-469.84403878679404,222.88371891671395,-7.298668995248198
2023-01-30,4030.0,1M,-777.7563120656262,359.25638169570453,-11.004869775518758
2023-01-30,4030.0,1M,-1016.1833890615478,460.99818109339014,-13.431090082300289
2023-01-30,4030.0,1M,-1095.593758994271,493.3177640324384,-14.134099998765375
2023-01-30,4030.0,1M,-896.1252238541589,399.5377645980635,-11.2886181680118
2023-01-30,4030.0,1M,-1037.1872515638624,481.4733993492771,-15.438935806112374
2023-01-30,4030.0,1M,-1056.4908998732392,493.80607015895396,-15.998454843737505
2023-01-30,4030.0,1M,-1092.791099869334,521.295892367998,-17.371171150227028
2022-11-28,4020.0,1M,-61.11860846192402,137.34963908538597,-13.955607973907895
2022-11-29,4020.0,1M,-207.37729403000057,92.79986746936495,-1.490327700017067
2022-12-05,4020.0,1M,-376.28725729583033,113.38667980849975,3.835380638106948
2022-12-05,4020.0,1M,-260.2641238299559,98.59042633707405,0.6594418707352833
2022-12-05,4020.0,1M,-255.72166173110566,97.06045680092303,0.6081691599748367
2022-12-05,4020.0,1M,-295.3895532043251,103.61396166916978,1.5009897158773062
2022-12-05,4020.0,1M,-461.5038368482532,122.1847519984425,6.511306206472599
2022-12-05,4020.0,1M,-376.44801765071094,118.87069917845392,3.109117208634478
2022-12-05,4020.0,1M,-374.613176390971,118.07254587181117,3.0734522852121273
2022-12-05,4020.0,1M,-370.2509563515376,117.77463852876257,2.878674420066132
2022-12-05,4020.0,1M,-543.3267967291116,137.81709677232664,8.676634882094246
2022-12-05,4020.0,1M,-621.8504206064632,143.01973400267588,11.932384680292182
2022-12-05,4020.0,1M,-645.376549077398,152.6941690423785,12.19284804761211
2022-12-05,4020.0,1M,-676.6194494049512,165.82912249232658,12.170081999199427
2022-12-05,4020.0,1M,-665.1938915158722,165.94225917961904,11.56413465149567
2022-12-08,4020.0,1M,-579.7166829985812,117.81206428758422,13.796548926141371
2022-12-08,4020.0,1M,-476.1636908990769,88.3786005127487,12.938918341664367
2022-12-12,4020.0,1M,-373.4355639237943,60.92954317704844,11.667393731008097
2022-12-12,4020.0,1M,-225.29968708114504,45.32787484008773,6.935221623763254
2022-12-12,4020.0,1M,2.307939995436215,-15.040215637036626,4.339044510333412
2022-12-12,4020.0,1M,-25.243320234067152,-10.02529877848085,4.96747922996461
2022-12-12,4020.0,1M,-171.81771769627179,24.07750700480781,7.1614855751400714
2022-12-12,4020.0,1M,-184.78169255052734,18.92710400424046,8.54292253356495
2022-12-12,4020.0,1M,-138.89110947119886,8.153661709081323,7.830641186876089
2022-12-12,4020.0,1M,-135.93885762570864,-9.354512782095199,9.952392831066348
2022-12-12,4020.0,1M,-99.80400488372638,-27.34886613555369,10.708762230388817
2022-12-12,4020.0,1M,-132.1578877844176,-25.788764907289497,12.044656763951041
2022-12-12,4020.0,1M,-142.37150255543216,-23.615805561262828,12.238050449946387
2022-12-12,4020.0,1M,-149.29849882900254,-21.297700763327526,12.294469562582181
2022-12-13,4020.0,1M,-0.9820445127386406,-12.906487542800965,3.7308102620775077
2022-12-13,4020.0,1M,61.82091098509398,-7.397994763331986,-0.053825506032013484
2022-12-13,4020.0,1M,48.284305383529045,8.934174519309508,-1.092621518374699
2022-12-13,4020.0,1M,38.243955453745954,24.83618727454762,-2.261787273765515
2022-12-13,4020.0,1M,40.56672815162375,24.772904994560264,-2.359827854273418
2022-12-13,4020.0,1M,43.95899942610006,19.468458375760427,-1.9898839366589622
2022-12-13,4020.0,1M,33.546806400028395,13.775936152064792,-0.890873754987765
2022-12-13,4020.0,1M,23.974529501539863,6.699656500194885,0.755578233858084
2022-12-13,4020.0,1M,19.144813943055812,2.2954604343236085,1.545070041017788
2022-12-13,4020.0,1M,21.508978992446934,2.3939261815879433,1.3917392694293929
2022-12-13,4020.0,1M,25.488007349174712,2.2328656048839157,1.2248149350834616
2022-12-13,4020.0,1M,30.46426408732476,-1.6168096863458732,1.43551578123399
2022-12-13,4020.0,1M,31.930424885898763,-4.175117637808846,2.017695330597453
2022-12-13,4020.0,1M,48.82948600949502,-11.61768968378167,2.017372919103127
2022-12-14,4020.0,1M,55.936979663678535,-13.245050765113774,1.7840897937258755
2022-12-14,4020.0,1M,62.76981419678347,-11.792949454840768,1.2420933192051407
2022-12-14,4020.0,1M,51.02264304987355,-10.587492656738764,1.6997919263914283
2022-12-14,4020.0,1M,29.02813491313263,14.308550062441,-0.045533456700813775
2022-12-14,4020.0,1M,54.44003596407568,0.010173812866024937,0.1578035137708991
2022-12-14,4020.0,1M,60.2204060319324,-6.890830812757663,0.6354385509185284
2022-12-14,4020.0,1M,27.667326820895852,7.443461016572567,0.6705811198358321
2022-12-14,4020.0,1M,19.45924823309098,12.697702640412313,0.5312192006366826
2022-12-14,4020.0,1M,30.212020571191292,13.94441804639123,-0.1999731168726845
2022-12-14,4020.0,1M,23.572427318397256,20.535119908929076,-1.1171170229215053
2022-12-14,4020.0,1M,23.44715444555604,14.840245945827391,-0.04193892041519129
2022-12-14,4020.0,1M,27.542095841176195,8.960301461322539,0.41349980484778914
2022-12-14,4020.0,1M,41.01877005028156,2.493237730978872,0.46125528483619743
2023-01-11,4020.0,1M,-39.07913256377582,50.29540881072761,-1.2772773534987636
2023-01-11,4020.0,1M,-19.159746638352594,21.811227710083177,1.2397024668056662
2023-01-12,4020.0,1M,-26.17537537254084,33.99262147673561,0.23247447492074305
2023-01-12,4020.0,1M,14.356336727598627,7.103528714250299,1.202642284081935
2023-01-12,4020.0,1M,83.25354453137362,-28.09216279535478,1.765469319626249
2023-01-12,4020.0,1M,-1.2247407079205748,8.19614816786326,1.6935858706586016
2023-01-12,4020.0,1M,-64.31257384770701,45.64717604201069,0.5639776695809254
2023-01-12,4020.0,1M,-73.87918738590166,52.917455674053265,0.19685064212279446
2023-01-13,4020.0,1M,36.8634576789264,2.295843428468785,0.5536612361431466
2023-01-13,4020.0,1M,67.82698046379012,-42.73626019864868,4.462164360737437
2023-01-13,4020.0,1M,38.90594498456398,-43.67980801455488,6.181498361222217
2023-01-13,4020.0,1M,2.5395307831558664,0.7233495264324468,2.542270633447011
2023-01-13,4020.0,1M,-20.16155162751732,31.15987728657191,-0.07704446243912162
2023-01-13,4020.0,1M,1.9052201849331458,16.096409024831377,0.5463924161809722
2023-01-13,4020.0,1M,-31.1313872491426,37.045186463440835,-0.18499684793223406
2023-01-13,4020.0,1M,-53.86003768080924,58.62804867643704,-1.4224043841958756
2023-01-13,4020.0,1M,-47.622068756419175,85.44701270668446,-4.190976791624425
2023-01-13,4020.0,1M,-101.91689460444178,83.6177260057266,-1.6533606300322925
2023-01-13,4020.0,1M,-91.85556455136083,86.53325636106122,-2.375003268539357
2023-01-13,4020.0,1M,-85.03714240716447,83.48572454765925,-2.3294812619382963
2023-01-13,4020.0,1M,-71.67794626584278,93.85665383140562,-4.311682929011135
2023-01-13,4020.0,1M,-48.245878172164,91.07270228255958,-5.366625656082311
2023-01-17,4020.0,1M,-45.9542936061797,77.74441484931563,-4.3832825259261545
2023-01-17,4020.0,1M,5.382637948220937,85.08325685030313,-7.879751987658955
2023-01-17,4020.0,1M,6.213094972887549,85.74252967460767,-7.993453122225989
2023-01-17,4020.0,1M,-105.85476416990839,134.28928838232102,-8.704119022754425
2023-01-17,4020.0,1M,-129.78596523343128,158.1957470072277,-10.476205243484335
2023-01-17,4020.0,1M,-264.7703018511985,225.1709933311819,-12.413424531674316
2023-01-17,4020.0,1M,-188.78447704041378,167.14993613202785,-8.924663169733694
2023-01-17,4020.0,1M,-203.22606210018833,175.82671625049676,-9.35796362628828
2023-01-17,4020.0,1M,-218.56763075040178,180.35867867764964,-9.03602644686557
2023-01-17,4020.0,1M,-183.88218559379817,170.26784718747115,-9.30759538565998
2023-01-17,4020.0,1M,-100.97365485189565,154.28866514326404,-11.104503811081976
2023-01-17,4020.0,1M,-111.85365044197091,156.24564192208007,-10.924501786849415
2023-01-17,4020.0,1M,-115.3128464757459,157.391324259925,-10.91092583192189
2023-01-23,4020.0,1M,-259.57176529262233,209.78496327865358,-11.174101180165644
2023-01-23,4020.0,1M,-300.7911365906235,223.03710031881462,-10.96795296131813
2023-01-23,4020.0,1M,-308.8323090016797,213.83454529175177,-9.752215222040954
2023-01-23,4020.0,1M,-388.08056086594365,239.48964314556562,-9.52129479981745
2023-01-23,4020.0,1M,-292.04752204353474,169.95567535291454,-4.979812561054257
2023-01-23,4020.0,1M,-230.15958328340272,125.85686741382152,-2.291597221060741
2023-01-23,4020.0,1M,-223.15024093655757,104.89848670469578,-0.4603063470967064
2023-01-23,4020.0,1M,-212.64295104190066,93.68004001802632,0.2608470512340223
2023-01-23,4020.0,1M,-301.66968960506136,129.0775508529038,0.11115476995762932
2023-01-23,4020.0,1M,-246.3562906052508,93.87393232515294,1.6247568458439288
2023-01-23,4020.0,1M,-324.78338581714206,130.28012477193184,0.9779439172403626
2023-01-23,4020.0,1M,-333.37995112696336,139.38694724820297,0.40396296639168366
2023-01-23,4020.0,1M,-301.30306237079884,135.73653138098734,-0.4070266726245484
2023-01-24,4020.0,1M,-219.4543066109426,113.23085302336803,-1.1472343084523415
2023-01-24,4020.0,1M,-12.257482873560827,48.99474451752398,-2.343010025405451
2023-01-24,4020.0,1M,11.948467441056644,40.67821577112323,-2.424802364000737
2023-01-24,4020.0,1M,-162.39002569613004,80.37743822162419,-0.5178452941918056
2023-01-24,4020.0,1M,-157.7556442673429,83.47403193961534,-0.9664065092487593
2023-01-24,4020.0,1M,-150.2581163837436,76.75964930305202,-0.512299683209068
2023-01-24,4020.0,1M,-144.0566113692792,69.61008217802618,0.05333169594016518
2023-01-24,4020.0,1M,-200.95972253628742,76.16082392781053,1.3163113733445466
2023-01-24,4020.0,1M,-224.80504337446155,72.93617966134354,2.5000987460800648
2023-01-24,4020.0,1M,-13.471761912166855,10.299743878110412,1.3723295664062096
2023-01-24,4020.0,1M,90.1221988146846,-25.73154374779557,1.1496463409697926
2023-01-24,4020.0,1M,143.3227395096768,-37.407863062416915,0.447559072366156
2023-01-24,4020.0,1M,100.39947544731022,-31.162045271715577,1.2434289480148153
2023-01-24,4020.0,1M,132.97176896453263,-46.77357399731734,1.8077562167178156
2023-01-24,4020.0,1M,490.463970313862,-158.45457856483048,1.124989534833404
2023-01-25,4020.0,1M,198.4364578091328,-64.84927412275435,1.3520102517081833
2023-01-25,4020.0,1M,193.79916888676317,-62.267134613750756,1.1623889480590852
2023-01-25,4020.0,1M,293.0926100654937,-87.90763174636557,0.021089318294106853
2023-01-25,4020.0,1M,339.8033137159185,-108.66311386551662,0.655726939131512
2023-01-25,4020.0,1M,2.01264357588072,17.88738902838466,-1.1663727209327743
2023-01-25,4020.0,1M,-8.601450027246756,19.874010596158904,-1.0133519118036443
2023-01-25,4020.0,1M,-0.0016986089905628287,10.63559103620978,-0.3132338055904337
2023-01-25,4020.0,1M,-26.519145568580125,11.926221140173022,0.5095128646130931
2023-01-25,4020.0,1M,-48.568112675864214,13.04464395660567,1.1909488040659861
2023-01-25,4020.0,1M,-23.47274025836016,3.948335369249955,1.0952357102524612
2023-01-25,4020.0,1M,-13.60049521386537,0.10496219112565644,1.1585524876012514
2023-01-25,4020.0,1M,50.68079860335012,-21.82449848878881,1.4744759189802954
2023-01-25,4020.0,1M,60.19009301181685,-23.929334226381805,1.3152462913510246
2023-01-25,4020.0,1M,74.64664319925875,-29.26467422541472,1.1708948487134085
2023-01-25,4020.0,1M,100.54195177137414,-39.34882221648149,1.0796163263623695
2023-01-30,4020.0,1M,153.4674119934642,-61.13382576217102,1.4034676345096562
2023-01-30,4020.0,1M,-5.151578860433409,-5.978208542452958,1.504752815030836
2023-01-30,4020.0,1M,59.58305250172658,-34.81384407345496,2.213635058666503
2023-01-30,4020.0,1M,658.85301904151,-266.34763177933945,4.98868795071902
2023-01-30,4020.0,1M,721.488173883101,-280.39796851309455,3.9318695320294332
2023-01-30,4020.0,1M,655.7164790818342,-238.08421226513383,1.373594779670297
2023-01-30,4020.0,1M,573.2950247824735,-217.53722867791708,2.0784511496691183
2023-01-30,4020.0,1M,564.3093215376484,-215.28160366180757,2.1346585863028875
2023-01-30,4020.0,1M,582.0523391214798,-219.83839212394926,1.7490760132477818
2023-01-30,4020.0,1M,581.7548664252813,-218.40747000973428,1.5756336064988126
2023-01-30,4020.0,1M,554.2340995228207,-205.75412939237802,1.1878748226408602
2023-01-30,4020.0,1M,797.3316118510852,-355.1693827333435,9.864274965743979
2023-01-30,4020.0,1M,883.310843029387,-400.967569944816,11.801965012505217
2022-11-25,4025.0,1M,177.96288478447823,-140.90573206909826,10.536337586261185
2022-11-25,4025.0,1M,195.95875924480623,-147.5880559609313,10.606642091741133
2022-11-25,4025.0,1M,199.1428381198202,-149.6347018012538,10.694599309300356
2022-11-25,4025.0,1M,175.8219476266418,-117.22794980015634,7.693433875392094
2022-11-25,4025.0,1M,185.9553648266973,-116.727246173081,7.27326828273457
2022-11-25,4025.0,1M,154.48042249549567,-106.17128875384573,7.249132670965299
2022-11-25,4025.0,1M,158.45416503704342,-107.3917763552711,7.198660426776164
2022-11-25,4025.0,1M,125.79852926416287,-117.7800273052462,10.400416292614816
2022-11-25,4025.0,1M,146.98725474571452,-129.09065428036195,10.624169655561122
2022-11-25,4025.0,1M,159.18943765201624,-132.7239822564201,10.55928022232367
2022-11-25,4025.0,1M,168.04691212407596,-151.065898627766,12.460378058247862
2022-11-28,4025.0,1M,253.85496917171696,-127.39773455686297,5.727274131254731
2022-12-05,4025.0,1M,165.95047344313627,-84.6395082407565,4.079832131222457
2022-12-05,4025.0,1M,163.93477678289884,-93.60086476952884,5.220335130456359
2022-12-05,4025.0,1M,242.27671783365403,-111.26133228963253,4.276926346017047
2022-12-05,4025.0,1M,191.56800921475198,-79.17227951901725,2.5261193935402044
2022-12-05,4025.0,1M,51.553963347674994,-29.38652162225883,2.343586219308911
2022-12-05,4025.0,1M,-81.25404540172681,11.658592681269054,2.6142563998392103
2022-12-05,4025.0,1M,127.3136242741587,-28.064068832269964,-1.19547108792157
2022-12-05,4025.0,1M,141.16573062813092,-36.71440860110517,-0.7215288889061604
2022-12-05,4025.0,1M,61.35090256534094,25.510541995327596,-5.106931983359084
2022-12-05,4025.0,1M,61.77313459051121,25.407803501794493,-5.113440895527599
2022-12-05,4025.0,1M,56.16620462913031,27.962608052165287,-5.220061891110054
2022-12-05,4025.0,1M,52.15156215923051,29.776970360262652,-5.273314083637647
2022-12-05,4025.0,1M,46.821413610062336,19.690301892960672,-3.560997403909818
2022-12-08,4025.0,1M,27.86526957299669,41.088864195376175,-5.416288923063445
2022-12-12,4025.0,1M,-272.73119887687636,199.8849232506575,-12.482005727239201
2022-12-12,4025.0,1M,-486.15450626446045,261.4788530401258,-11.11154539932155
2022-12-12,4025.0,1M,-422.5609422174387,232.45443116313842,-10.201944023025103
2022-12-12,4025.0,1M,-335.5955772825381,222.55570479727223,-12.55516842223664
2022-12-12,4025.0,1M,-323.1391844406724,220.79977457886343,-12.894680259638738
2022-12-12,4025.0,1M,-368.61778872819804,236.58475773251772,-12.96662816100282
2022-12-12,4025.0,1M,-341.831748514126,228.6036271026253,-13.137454421010421
2022-12-12,4025.0,1M,-321.0193729804101,221.10296881483234,-13.106164296052492
2022-12-12,4025.0,1M,-290.00635014188083,213.77640360620188,-13.498233541301952
2022-12-12,4025.0,1M,-203.6236008021341,194.10519696114244,-14.742293734489719
2022-12-12,4025.0,1M,-240.51380865304452,193.6066831513646,-12.954446338087585
2022-12-13,4025.0,1M,-248.17722714611025,193.05033670842215,-12.478300469290819
2022-12-13,4025.0,1M,-302.03745756630974,172.44544873521798,-7.272879394764185
2022-12-13,4025.0,1M,-304.47680544406086,173.31380658217563,-7.268152554380726
2022-12-13,4025.0,1M,-257.8998673000368,167.72195515598696,-8.889534632122295
2022-12-13,4025.0,1M,-320.89788857456415,210.01719392423402,-10.863141629907826
2022-12-13,4025.0,1M,-314.9320144649784,208.10789604948434,-10.871834387490171
2022-12-13,4025.0,1M,-333.70202437423933,214.21852172528205,-10.742089132743807
2022-12-13,4025.0,1M,-351.08622863919663,213.00749766581768,-9.866681451491921
2022-12-13,4025.0,1M,-414.48462349497123,232.34446625878357,-9.026715870889417
2022-12-13,4025.0,1M,-406.2108236668239,229.83435751015688,-9.128682983275956
2022-12-13,4025.0,1M,-404.77634400065017,230.3805527009804,-9.272318516341562
2022-12-13,4025.0,1M,-422.3298280407852,237.30771414439823,-9.043215709771715
2022-12-13,4025.0,1M,-433.8997965283648,241.7557509601735,-8.977220685522898
2022-12-13,4025.0,1M,-440.21105835443814,241.13541244280606,-8.594607448582979
2022-12-13,4025.0,1M,-437.95670106608435,241.25576119068123,-8.714162390937759
2022-12-14,4025.0,1M,-442.74542838745396,239.6609032599735,-8.29392820052232
2022-12-14,4025.0,1M,-502.02509894254706,210.87222762498106,-1.8093394949800135
2022-12-14,4025.0,1M,-480.6543898363985,207.18137743865995,-2.5051340021539565
2022-12-14,4025.0,1M,-488.04560752705873,216.95001267176445,-3.2500019822233965
2022-12-14,4025.0,1M,-514.2377897137328,233.39481384820766,-3.961960213347845
2022-12-14,4025.0,1M,-526.6333031629805,247.5455798167696,-4.790292035793596
2022-12-14,4025.0,1M,-530.1407224921929,249.59522066490516,-4.837622336088592
2022-12-14,4025.0,1M,-553.2661096536332,266.2231306453887,-5.304092791592084
2022-12-14,4025.0,1M,-553.3539697641098,266.1611727168868,-5.2380008358595935
2022-12-14,4025.0,1M,-561.5335943071342,264.97597573843063,-4.639980340165243
2022-12-14,4025.0,1M,-563.8605833364003,267.9326876399062,-4.840457754151187
2022-12-14,4025.0,1M,-565.7277276486665,268.77513163081977,-4.686081663906972
2022-12-14,4025.0,1M,-537.6834303134397,265.82418381592754,-5.701174745629727
2023-01-11,4025.0,1M,-509.3302751383866,254.27805780680364,-5.714767106771339
2023-01-12,4025.0,1M,-513.5652221591268,264.20707732017985,-6.5977624949635665
2023-01-12,4025.0,1M,-444.62080618134013,282.1226492532078,-11.842926939860066
2023-01-12,4025.0,1M,-364.25561164840155,315.0960662590573,-19.801877759964437
2023-01-13,4025.0,1M,-447.9027679771715,361.3144535405042,-21.135240098012552
2023-01-13,4025.0,1M,-465.6671824647166,376.620494462868,-22.004946288199708
2023-01-13,4025.0,1M,-439.4041328527825,370.4488944038384,-22.493559817301396
2023-01-13,4025.0,1M,-430.5176035616585,368.6679141709929,-22.693672443462333
2023-01-13,4025.0,1M,-330.29836225019267,327.72185146423095,-22.838711469717133
2023-01-13,4025.0,1M,-376.5665820777506,359.8185660405819,-24.13352547425331
2023-01-13,4025.0,1M,-395.1138389045862,369.66964275439403,-24.338100413753686
2023-01-13,4025.0,1M,-415.5098367920234,381.2521435974698,-24.63908268850556
2023-01-13,4025.0,1M,-341.0419041011034,333.9065106672205,-22.62908972908226
2023-01-13,4025.0,1M,-345.43082568469686,338.53712605792737,-22.99461399647325
2023-01-13,4025.0,1M,-322.555994330939,340.194280702571,-24.047645260882973
2023-01-13,4025.0,1M,-362.6253169909831,345.0322330756999,-22.91771659535547
2023-01-13,4025.0,1M,-379.88907067634625,330.8063027482493,-20.89466373620709
2023-01-17,4025.0,1M,-405.5907402314142,325.16476909326803,-19.225104710593655
2023-01-17,4025.0,1M,-417.63904954324016,338.6151329855746,-19.888923994452476
2023-01-17,4025.0,1M,-473.48527922344215,327.7829827067989,-16.707567756342904
2023-01-17,4025.0,1M,-478.099672770699,327.03603032775794,-16.41244272812754
2023-01-17,4025.0,1M,-460.8584426812719,325.79799972477775,-17.229918482521366
2023-01-17,4025.0,1M,-460.63335645470704,326.1385299546582,-17.282454986485952
2023-01-17,4025.0,1M,-460.02784038588027,327.19437794527204,-17.4020219985092
2023-01-17,4025.0,1M,-448.4753549468153,326.8366072286469,-18.018535501201747
2023-01-17,4025.0,1M,-422.9580249936919,313.6041873432056,-17.941357665922425
2023-01-23,4025.0,1M,-398.7194109061287,306.9752196094709,-18.342121980531356
2023-01-23,4025.0,1M,-192.77495750157837,165.2535183814509,-10.909605205982603
2023-01-23,4025.0,1M,-18.85883756559149,85.11942548362163,-8.984170474805351
2023-01-23,4025.0,1M,-67.9577860299583,112.53638494100522,-9.957829942429656
2023-01-23,4025.0,1M,-52.37822048944408,101.23825872796769,-9.398633014179723
2023-01-23,4025.0,1M,-28.04267143711897,91.7987619580774,-9.336956122049584
2023-01-23,4025.0,1M,94.36637103426511,43.902556298094304,-8.860923756650314
2023-01-23,4025.0,1M,102.3132590746519,35.260469614849214,-8.273233615146877
2023-01-23,4025.0,1M,121.60138010403142,20.24396035405955,-7.449866247730258
2023-01-23,4025.0,1M,120.51197286609992,32.1894222678293,-8.540886787793013
2023-01-23,4025.0,1M,-103.78686080993398,107.51085990112132,-8.091956584144835
2023-01-23,4025.0,1M,-3.419100212704283,72.51601685043198,-8.16862761850358
2023-01-23,4025.0,1M,-21.171638124316715,84.3548945850851,-8.718376733371734
2023-01-23,4025.0,1M,-127.29990742419258,144.4862067629728,-11.606567812931663
2023-01-24,4025.0,1M,-164.5958731582312,157.99038763431474,-11.564143056943886
2023-01-24,4025.0,1M,-295.9204209234101,207.69442843855794,-11.66828160086956
2023-01-24,4025.0,1M,-268.16850215285336,199.38218258373644,-11.854665986909032
2023-01-24,4025.0,1M,-260.71146195110134,189.5574036928008,-11.160577304065116
2023-01-24,4025.0,1M,-245.40910825617226,184.17000836744242,-11.179034629219613
2023-01-24,4025.0,1M,-211.97824710622837,174.78057188788574,-11.427260361858435
2023-01-24,4025.0,1M,-203.3417168004048,170.72861412914708,-11.327510432233213
2023-01-24,4025.0,1M,-206.0803948142011,173.1735370869224,-11.4841639594569
2023-01-24,4025.0,1M,-200.17581864759694,169.35040403256863,-11.3070820488468
2023-01-24,4025.0,1M,-393.18603458638256,228.6997098725144,-10.440246817982192
2023-01-24,4025.0,1M,-403.48693750898974,230.65120031199453,-10.322983059499844
2023-01-24,4025.0,1M,-393.0016737480259,226.61018724065173,-10.31543703104096
2023-01-24,4025.0,1M,-377.41642293374423,220.9776639511494,-10.335037325022267
2023-01-24,4025.0,1M,-396.0178572865649,230.23210525952985,-10.711714749856622
2023-01-24,4025.0,1M,-656.429758077676,363.2877154371519,-16.088022185092377
2023-01-25,4025.0,1M,-804.7424898730943,382.51052619502343,-12.121767486665677
2023-01-25,4025.0,1M,-769.518152448524,375.2026841453302,-12.831909532523524
2023-01-25,4025.0,1M,-811.4799859431484,387.08520123704676,-12.370514886895768
2023-01-25,4025.0,1M,-914.1742771629549,409.6002495647504,-11.228123704149484
2023-01-25,4025.0,1M,-954.215905113178,420.55569020611705,-10.942573176631438
2023-01-25,4025.0,1M,-1126.5919152027056,474.8638573626294,-10.611564569458743
2023-01-25,4025.0,1M,-1298.2903095743486,537.8150725407855,-11.197474212385503
2023-01-25,4025.0,1M,-1470.7212369478702,609.5670908847895,-12.826373780282145
2023-01-25,4025.0,1M,-1526.412690812833,624.480128492861,-12.511997367626513
2023-01-25,4025.0,1M,-1786.179434236061,715.3720539330308,-13.20213114977572
2023-01-25,4025.0,1M,-1840.3131126855144,734.2651934492787,-13.33328692530115
2023-01-25,4025.0,1M,-2358.5248015100638,951.0328943250995,-18.267568430120864
